Remuneracao Liquida	Descontos Legais	Indenizacoes	Remuneracao Bruta	Matricula	Redutor
     5380.24	     1830.27	        0.00	     7210.51	300889	        0.00
     4638.73	     1073.41	        0.00	     5712.14	300897	        0.00
     7010.38	     3325.22	        0.00	    10335.60	300898	        0.00
     2636.66	      392.63	        0.00	     3029.29	300903	        0.00
     2636.66	      392.63	        0.00	     3029.29	300904	        0.00
     2636.66	      392.63	        0.00	     3029.29	300933	        0.00
    11217.27	     3817.56	        0.00	    15034.83	300961	        0.00
     4754.73	     1115.01	        0.00	     5869.74	301109	        0.00
     5110.13	     1345.09	        0.00	     6455.22	301110	        0.00
     7891.96	     1594.95	     1300.00	     8186.91	301111	        0.00
     2636.66	      392.63	        0.00	     3029.29	301141	        0.00
     6689.47	      902.44	     1150.96	     6440.95	301142	        0.00
     7203.53	     2915.98	        0.00	    10119.51	301143	        0.00
     7776.89	     2260.15	        0.00	    10037.04	301147	        0.00
     7937.77	     3117.01	        0.00	    11054.78	301148	        0.00
     4638.73	     1073.41	        0.00	     5712.14	301149	        0.00
     2765.23	      421.66	        0.00	     3186.89	301155	        0.00
     7152.99	     2896.81	        0.00	    10049.80	301158	        0.00
     5645.09	     1652.69	        0.00	     7297.78	301165	        0.00
     3021.92	      504.90	        0.00	     3526.82	301166	        0.00
     6604.27	     1818.96	        0.00	     8423.23	301167	        0.00
     9824.86	     3038.16	        0.00	    12863.02	301170	        0.00
     5329.31	     1233.90	       80.79	     6482.42	301171	        0.00
     4133.67	      892.29	        0.00	     5025.96	301172	        0.00
     6770.26	     1881.92	        0.00	     8652.18	301173	        0.00
     2636.66	      392.63	        0.00	     3029.29	301174	        0.00
     3914.80	      719.39	      100.41	     4533.78	301175	        0.00
     3569.80	      474.03	      650.00	     3393.83	301184	        0.00
     4638.73	     1073.41	        0.00	     5712.14	301185	        0.00
     3591.07	      693.00	        0.00	     4284.07	301195	        0.00
     8010.83	     3222.20	        0.00	    11233.03	301199	        0.00
     7257.27	     2792.53	        0.00	    10049.80	301200	        0.00
     7309.40	     2740.40	        0.00	    10049.80	301201	        0.00
     4638.73	     1073.41	        0.00	     5712.14	301203	        0.00
     8452.99	     2896.81	     1300.00	    10049.80	301204	        0.00
     8033.83	     2951.77	      650.00	    10335.60	301205	        0.00
     8062.97	     3170.06	        0.00	    11233.03	301206	        0.00
     2552.60	      476.69	        0.00	     3029.29	301208	        0.00
     5118.07	      909.27	        0.00	     6027.34	301209	        0.00
     3591.07	      693.00	        0.00	     4284.07	301210	        0.00
     8010.83	     3222.20	        0.00	    11233.03	301243	        0.00
     3624.14	      659.93	        0.00	     4284.07	301244	        0.00
     7306.21	     2883.01	        0.00	    10189.22	301245	        0.00
     7152.99	     2896.81	        0.00	    10049.80	301248	        0.00
     4638.73	     1073.41	        0.00	     5712.14	301252	        0.00
     4845.80	     1151.95	        0.00	     5997.75	301253	        0.00
     3430.13	      406.76	      650.00	     3186.89	301254	        0.00
     6738.19	     1623.20	      650.00	     7711.39	301266	        0.00
     2647.83	      539.06	        0.00	     3186.89	301267	        0.00
     4581.72	     1130.42	        0.00	     5712.14	301269	        0.00
     5177.39	      467.97	     1978.53	     3666.83	301270	        0.00
     2793.85	      393.04	        0.00	     3186.89	301279	        0.00
    11628.23	     3724.60	        0.00	    15352.83	301280	        0.00
     2894.96	      369.95	      235.61	     3029.30	301282	        0.00
     2636.66	      392.63	        0.00	     3029.29	301288	        0.00
     3760.57	      769.24	        0.00	     4529.81	301329	        0.00
     3145.43	      388.75	      504.88	     3029.30	301332	        0.00
     8108.27	     2591.53	      650.00	    10049.80	301333	        0.00
     7376.79	     2765.95	        0.00	    10142.74	301334	        0.00
     7608.70	     3138.79	        0.00	    10747.49	301335	        0.00
     7905.67	     2863.84	      650.00	    10119.51	301336	        0.00
     8593.08	     3512.18	        0.00	    12105.26	301337	        0.00
     2636.66	      392.63	        0.00	     3029.29	301338	        0.00
     2747.67	      382.60	      100.98	     3029.29	301339	        0.00
     2636.66	      392.63	        0.00	     3029.29	301341	        0.00
     5764.63	     1500.48	        0.00	     7265.11	301342	        0.00
     4638.73	     1073.41	        0.00	     5712.14	301343	        0.00
     5496.57	     1398.80	        0.00	     6895.37	301344	        0.00
     4638.73	     1073.41	        0.00	     5712.14	301350	        0.00
     6723.66	     1790.42	        0.00	     8514.08	301352	        0.00
     4754.73	     1115.01	        0.00	     5869.74	301355	        0.00
     4788.79	     1208.96	        0.00	     5997.75	301361	        0.00
     2765.23	      421.66	        0.00	     3186.89	301362	        0.00
    14721.04	     4892.20	      650.00	    18963.24	301367	        0.00
     2636.66	      392.63	        0.00	     3029.29	301375	        0.00
     2636.66	      392.63	        0.00	     3029.29	301376	        0.00
     2636.41	      392.88	        0.00	     3029.29	301378	        0.00
     9012.59	     2609.18	      325.00	    11296.77	301381	        0.00
     7698.52	     2878.36	        0.00	    10576.88	301399	        0.00
     5967.20	     2004.24	        0.00	     7971.44	301400	        0.00
     5628.90	     1446.59	        0.00	     7075.49	301401	        0.00
     9611.77	     3898.58	        0.00	    13510.35	301403	        0.00
     2636.66	      392.63	        0.00	     3029.29	301404	        0.00
     2664.60	      364.69	        0.00	     3029.29	301405	        0.00
     2636.66	      392.63	        0.00	     3029.29	301422	        0.00
     5215.95	     1346.23	      650.00	     5912.18	301423	        0.00
     6597.13	     1840.51	      650.00	     7787.64	301425	        0.00
     7255.67	     2863.84	        0.00	    10119.51	301426	        0.00
     7907.27	     2792.53	      650.00	    10049.80	301430	        0.00
     2636.66	      392.63	        0.00	     3029.29	301431	        0.00
     4454.25	     1090.52	        0.00	     5544.77	301435	        0.00
     6383.78	     1879.40	      650.00	     7613.18	301436	        0.00
     4962.67	     1192.68	        0.00	     6155.35	301438	        0.00
     5177.46	     1277.76	        0.00	     6455.22	301440	        0.00
     7254.07	     2935.15	        0.00	    10189.22	301443	        0.00
     2747.67	      382.60	      100.98	     3029.29	301446	        0.00
     2505.98	      523.31	        0.00	     3029.29	301448	        0.00
     5677.46	     1536.07	      650.00	     6563.53	301451	        0.00
     2636.66	      392.63	        0.00	     3029.29	301452	        0.00
     4638.73	     1073.41	        0.00	     5712.14	301453	        0.00
     4387.25	     1239.13	        0.00	     5626.38	301454	        0.00
     3965.10	      364.19	     1300.00	     3029.29	301455	        0.00
     2636.66	      392.63	        0.00	     3029.29	301456	        0.00
     2765.23	      421.66	        0.00	     3186.89	301457	        0.00
     5645.09	     1652.69	        0.00	     7297.78	301458	        0.00
     4836.09	      876.05	        0.00	     5712.14	301460	        0.00
     3105.13	      406.76	      325.00	     3186.89	301463	        0.00
     6163.63	      542.89	     2768.44	     3938.08	301464	        0.00
     1871.32	      179.09	        0.00	     2050.41	301465	        0.00
     4638.73	     1073.41	        0.00	     5712.14	301466	        0.00
     3430.13	      406.76	      650.00	     3186.89	301467	        0.00
     4225.31	      385.94	     1581.96	     3029.29	301468	        0.00
     3430.13	      406.76	      650.00	     3186.89	301472	        0.00
     6040.18	      623.98	      952.02	     5712.14	301473	        0.00
     7353.99	     2695.81	        0.00	    10049.80	301475	        0.00
     3066.34	      519.19	        0.00	     3585.53	301478	        0.00
     7211.96	     2919.17	        0.00	    10131.13	301479	        0.00
     3308.53	      409.52	      531.15	     3186.90	301490	        0.00
     3796.75	      785.51	        0.00	     4582.26	301494	        0.00
     9406.99	     3289.48	      650.00	    12046.47	301495	        0.00
     8554.13	      975.65	     1732.69	     7797.09	301504	        0.00
     7203.53	     2915.98	        0.00	    10119.51	301518	        0.00
     2636.66	      392.63	        0.00	     3029.29	301519	        0.00
     3584.49	      945.32	        0.00	     4529.81	301521	        0.00
     4038.22	      487.40	      587.54	     3938.08	301526	        0.00
     3032.30	      400.89	      403.90	     3029.29	301537	        0.00
     2765.69	      421.20	        0.00	     3186.89	301538	        0.00
     2636.66	      392.63	        0.00	     3029.29	301544	        0.00
     3315.10	      364.19	      650.00	     3029.29	301545	        0.00
     2636.66	      392.63	        0.00	     3029.29	301548	        0.00
     3952.11	      731.98	      101.83	     4582.26	301550	        0.00
     5124.38	     1644.74	        0.00	     6769.12	301565	        0.00
     3300.88	      378.41	      650.00	     3029.29	301568	        0.00
     5623.18	     1641.93	        0.00	     7265.11	301569	        0.00
     2515.79	      184.62	      650.00	     2050.41	301581	        0.00
     5456.87	     1062.87	      650.00	     5869.74	301582	        0.00
     5663.93	     1141.42	      650.00	     6155.35	301583	        0.00
     5610.27	     1441.92	        0.00	     7052.19	301591	        0.00
     5612.02	     1889.82	        0.00	     7501.84	301598	        0.00
     5376.13	     1350.71	        0.00	     6726.84	301604	        0.00
     5955.60	      892.43	      978.29	     5869.74	301605	        0.00
     2636.66	      392.63	        0.00	     3029.29	301606	        0.00
     8712.97	     3170.06	      650.00	    11233.03	301608	        0.00
     8278.90	     3323.87	        0.00	    11602.77	301609	        0.00
     9999.72	     3658.14	      650.00	    13007.86	301612	        0.00
     2957.34	      482.89	        0.00	     3440.23	301619	        0.00
     7203.53	     2915.98	        0.00	    10119.51	301620	        0.00
    15679.87	     5257.83	        0.00	    20937.70	301623	        0.00
     3300.88	      378.41	      650.00	     3029.29	301624	        0.00
     4855.03	      984.05	      126.94	     5712.14	301625	        0.00
     4974.64	      572.81	     1005.01	     4542.44	301626	        0.00
     3906.60	      675.66	        0.00	     4582.26	301630	        0.00
     2636.66	      392.63	        0.00	     3029.29	301631	        0.00
     2765.23	      421.66	        0.00	     3186.89	301634	        0.00
     4548.18	      399.67	     1918.56	     3029.29	301642	        0.00
    15747.44	     4893.08	      650.00	    19990.52	301645	        0.00
     1797.47	     1231.82	        0.00	     3029.29	301658	        0.00
     2636.66	      392.63	        0.00	     3029.29	301659	        0.00
     2764.77	      422.12	        0.00	     3186.89	301660	        0.00
     4845.80	     1151.95	        0.00	     5997.75	301682	        0.00
     5079.38	     1115.36	      325.00	     5869.74	301685	        0.00
    12969.66	     4231.02	        0.00	    17200.68	301686	        0.00
     3838.74	      475.66	      585.71	     3728.69	301695	        0.00
     3090.69	      421.20	      325.00	     3186.89	301698	        0.00
     6548.03	     2002.98	        0.00	     8551.01	301706	        0.00
     2765.23	      421.66	        0.00	     3186.89	301707	        0.00
     6622.18	     2297.18	        0.00	     8919.36	301713	        0.00
     7793.73	     3272.70	        0.00	    11066.43	301717	        0.00
